24082006,98.8769,105.831,95.8843,106.4565,105.9698,106.4209,106.836,104.4944,100.2478,103.2551,103.3402,99.9065,96.1696,97.795,127.9637
25082006,98.9344,105.8873,95.9429,106.5229,106.0426,106.503,106.9255,104.5936,100.3514,103.3652,103.4574,100.0282,96.2974,97.9325,128.1529
28082006,98.9445,105.8929,95.9546,106.5297,106.0487,106.5076,106.9274,104.59,100.3449,103.3514,103.4364,99.9987,96.2627,97.893,128.0683
29082006,98.7802,105.7052,95.7753,106.3154,105.8152,106.262,106.6715,104.3288,100.0829,103.0768,103.1588,99.7254,95.9908,97.6089,127.5102
30082006,98.879,105.8016,95.8904,106.4261,105.9479,106.4099,106.8355,104.5114,100.2784,103.284,103.3797,99.9591,96.2304,97.8705,127.9618
31082006,98.9629,105.9046,96.0065,106.5501,106.0969,106.5805,107.0196,104.7077,100.481,103.5053,103.6156,100.2157,96.4825,98.1457,128.4722
01092006,98.9944,105.9354,96.0443,106.6003,106.1455,106.6443,107.1009,104.8097,100.5954,103.6389,103.765,100.3748,96.6531,98.333,128.8224
04092006,98.9571,105.8882,96.0078,106.5515,106.0969,106.5875,107.0398,104.7446,100.5293,103.5652,103.6878,100.2961,96.5719,98.2502,128.7078
05092006,98.833,105.7405,95.8607,106.376,105.9113,106.3801,106.8152,104.5103,100.2907,103.3036,103.4121,100.0112,96.2807,97.9395,128.1139
06092006,98.6885,105.5561,95.6891,106.1547,105.6615,106.1093,106.5306,104.2205,99.9967,102.9916,103.0848,99.6862,95.9606,97.5909,127.4764
07092006,98.7164,105.5824,95.7282,106.2021,105.735,106.1942,106.6255,104.3304,100.1142,103.1266,103.2301,99.8454,96.1217,97.7593,127.8266
08092006,98.7357,105.6023,95.7646,106.2419,105.7874,106.2592,106.7023,104.4265,100.2271,103.257,103.3811,100.0182,96.3075,97.9546,128.3419
11092006,98.651,105.5017,95.6693,106.1312,105.6673,106.1335,106.5731,104.2948,100.1,103.1232,103.2535,99.8805,96.1781,97.8191,128.211
12092006,98.6012,105.4397,95.6086,106.0458,105.5685,106.0238,106.4403,104.1469,99.9398,102.944,103.0544,99.6728,95.9413,97.5709,127.7035
13092006,98.6762,105.508,95.7076,106.1375,105.6821,106.1546,106.5932,104.3211,100.1344,103.1609,103.2944,99.9317,96.2159,97.8607,128.2654
14092006,98.6633,105.4798,95.6883,106.1074,105.6539,106.1284,106.5737,104.3124,100.1369,103.172,103.325,99.9681,96.2609,97.9167,128.4391
15092006,98.6929,105.5186,95.733,106.1512,105.7145,106.1984,106.6614,104.3999,100.2375,103.2827,103.4423,100.0979,96.3928,98.0586,128.728
18092006,98.4958,105.2915,95.5089,105.8833,105.4061,105.8641,106.3089,104.0273,99.8513,102.8811,103.009,99.6491,95.9435,97.5918,128.001
19092006,98.6503,105.461,95.6893,106.0823,105.6346,106.1098,106.5783,104.3119,100.1482,103.1991,103.3425,99.9915,96.296,97.9629,128.6813
20092006,98.6701,105.4746,95.717,106.0979,105.6666,106.1474,106.6215,104.3655,100.2107,103.2694,103.4184,100.0772,96.383,98.0475,128.7689
21092006,98.6968,105.5009,95.7515,106.1326,105.7114,106.1902,106.6692,104.4184,100.2616,103.3231,103.4711,100.1253,96.4301,98.0964,128.8136
22092006,99.023,105.8539,96.1077,106.5258,106.1466,106.6531,107.1561,104.9277,100.7775,103.863,104.0258,100.6803,96.9868,98.6779,129.7565
25092006,99.1788,106.0182,96.2706,106.7062,106.3323,106.8514,107.3636,105.1477,100.9947,104.0879,104.2493,100.912,97.2143,98.9063,130.0612
26092006,99.1085,105.9351,96.1969,106.6185,106.2457,106.7563,107.2955,105.0958,100.9543,104.065,104.2412,100.9334,97.2555,98.9561,130.3192
27092006,99.03,105.8319,96.115,106.5054,106.141,106.6272,107.1554,104.9536,100.8227,103.9231,104.0996,100.805,97.115,98.815,130.1065
28092006,98.9618,105.7545,96.0455,106.4213,106.0532,106.5279,107.0499,104.8417,100.7102,103.8058,103.976,100.6851,97.0035,98.6967,129.8155
29092006,98.8918,105.6722,95.9721,106.3327,105.9638,106.4168,106.933,104.7187,100.5833,103.6756,103.8367,100.5421,96.8607,98.5502,129.5716
02102006,98.9557,105.7461,96.0586,106.4227,106.0757,106.5389,107.0619,104.8528,100.7257,103.829,104.0014,100.7138,97.0343,98.7319,129.8633
03102006,98.8342,105.6043,95.9152,106.2577,105.9016,106.3262,106.8243,104.6044,100.4601,103.5316,103.6889,100.3836,96.7116,98.3709,129.1749
04102006,98.9358,105.7065,96.0428,106.3885,106.0321,106.4968,107.0097,104.7975,100.6743,103.7666,103.943,100.6456,96.9875,98.6627,129.7826
05102006,98.8972,105.6583,95.9979,106.3273,105.963,106.4253,106.9265,104.7076,100.5759,103.6549,103.8218,100.5198,96.8575,98.5254,129.4892
06102006,98.8485,105.5957,95.9341,106.2461,105.8605,106.3089,106.7889,104.5564,100.4136,103.4739,103.6238,100.3071,96.6335,98.2822,129.0588
09102006,98.7855,105.5227,95.8701,106.1673,105.782,106.2255,106.6989,104.4643,100.3204,103.3761,103.5178,100.2047,96.5366,98.1808,128.9756
10102006,98.6014,105.3066,95.6555,105.9143,105.4809,105.9051,106.3623,104.1198,99.9774,103.0127,103.1472,99.8389,96.1775,97.7953,128.3425
11102006,98.6077,105.2973,95.6667,105.9071,105.475,105.9062,106.3681,104.1257,99.9924,103.0275,103.162,99.8565,96.2094,97.8284,128.4112
12102006,98.6425,105.3338,95.7107,105.9495,105.5218,105.9529,106.4192,104.175,100.0393,103.0705,103.2041,99.8942,96.2456,97.8817,128.5194
13102006,98.5657,105.2426,95.6187,105.8407,105.391,105.81,106.2606,104.0119,99.873,102.886,103.0074,99.6868,96.0512,97.6666,128.1331
16102006,98.5736,105.2475,95.6309,105.8442,105.4016,105.8203,106.2708,104.0193,99.8805,102.879,102.9996,99.6789,96.0385,97.6656,128.0777
17102006,98.656,105.3358,95.7257,105.9471,105.5235,105.9531,106.415,104.175,100.0442,103.0545,103.1894,99.8794,96.2406,97.8849,128.5458
18102006,98.6318,105.2911,95.698,105.8897,105.4468,105.8744,106.3273,104.0875,99.9609,102.9521,103.0813,99.768,96.1275,97.7701,128.2688
19102006,98.5514,105.1943,95.6078,105.7813,105.3345,105.7536,106.1874,103.934,99.7926,102.7673,102.8839,99.5588,95.9001,97.5389,127.8165
20102006,98.5223,105.1626,95.5885,105.753,105.314,105.7376,106.1798,103.936,99.8037,102.7835,102.9156,99.6082,95.9554,97.5963,128.057
23102006,98.4043,105.0236,95.4482,105.5884,105.1233,105.5304,105.9612,103.7027,99.5618,102.527,102.6467,99.3369,95.6777,97.3055,127.5605
24102006,98.4081,105.025,95.4576,105.5936,105.135,105.5466,105.9748,103.71,99.569,102.5328,102.6574,99.3434,95.6803,97.3151,127.6365
25102006,98.3749,104.9724,95.4262,105.5366,105.0746,105.4942,105.9116,103.6457,99.5089,102.4658,102.5863,99.2755,95.6107,97.2408,127.5658
26102006,98.4068,105.0059,95.4706,105.5786,105.134,105.5663,105.9961,103.7439,99.6171,102.5886,102.719,99.4174,95.7528,97.3952,127.9135
27102006,98.4887,105.0959,95.576,105.6962,105.275,105.7336,106.1845,103.9593,99.8553,102.8532,103.0165,99.7368,96.0884,97.7468,128.6832
30102006,98.5062,105.1163,95.6047,105.723,105.316,105.7824,106.2417,104.0306,99.9363,102.9475,103.1265,99.8602,96.2164,97.8759,128.9867
31102006,98.6721,105.2997,95.7985,105.9346,105.5607,106.0627,106.5371,104.3426,100.2664,103.3031,103.5004,100.2382,96.598,98.2882,129.8743
01112006,98.8225,105.4457,95.9695,106.1208,105.742,106.2665,106.7573,104.5751,100.5167,103.5668,103.7782,100.5257,96.8894,98.5919,130.4338
02112006,98.7217,105.3285,95.8626,105.9879,105.5944,106.1047,106.5785,104.387,100.3071,103.34,103.5323,100.2595,96.6193,98.3028,129.6879
03112006,98.5905,105.1746,95.7112,105.8096,105.3868,105.8954,106.3627,104.1781,100.1126,103.1318,103.3243,100.0674,96.4339,98.1021,129.3254
06112006,98.5017,105.0728,95.6167,105.6908,105.2556,105.755,106.2136,104.0188,99.953,102.9591,103.1404,99.8727,96.2399,97.9017,128.9693
07112006,98.605,105.1861,95.7465,105.8354,105.4305,105.9533,106.4424,104.2757,100.2317,103.2753,103.4804,100.2374,96.6247,98.3164,129.7696
